Title,Issue,MHC Grade,MHC Price,CGC Grade,Page Quality,Note,Year,Publisher,Comments
don winslow,2,NM+,$30.00 ,,,,1943,Fawcett,
don winslow,3,NM+,$18.00 ,,,,1943,Fawcett,
don winslow,4,NM+,$15.00 ,,,,1943,Fawcett,
don winslow,5,NM+,$15.00 ,,,,1943,Fawcett,
don winslow,6,VG,$4.00 ,,,,1943,Fawcett,
don winslow,7,VG,$4.00 ,,,,1943,Fawcett,
don winslow,8,NM+,$12.00 ,,,,1943,Fawcett,
don winslow,9,NM,$9.00 ,,,,1943,Fawcett,
don winslow,11,FN,$5.00 ,,,,1944,Fawcett,
don winslow,12,NM,$7.00 ,,,,1944,Fawcett,
don winslow,13,NM,$7.00 ,,,,1944,Fawcett,
don winslow,14,NM+,$10.00 ,,,,1944,Fawcett,
don winslow,15,NM+,$10.00 ,,,,1944,Fawcett,
don winslow,16,FN,$7.00 ,,,,1944,Fawcett,
don winslow,17,NM+,$10.00 ,,,,1944,Fawcett,
don winslow,18,FN,$7.00 ,,,,1944,Fawcett,
don winslow,19,NM+,$10.00 ,,,,1944,Fawcett,
don winslow,20,NM+,$10.00 ,,,,1944,Fawcett,
don winslow,21,NM+,$6.00 ,,,,1944,Fawcett,
don winslow,22,NM+,$6.00 ,,,,1945,Fawcett,
don winslow,23,NM+,$6.00 ,,,,1945,Fawcett,
don winslow,24,NM+,$6.00 ,,,,1945,Fawcett,
don winslow,25,VG,$3.00 ,,,,1945,Fawcett,
don winslow,26,FN,$4.00 ,,,,1945,Fawcett,
don winslow,29,NM,$5.00 ,,,,1945,Fawcett,
don winslow,30,NM+,$6.00 ,,,,1945,Fawcett,
don winslow,31,NM+,$6.00 ,9.4,OW , ,1946,Fawcett,
don winslow,32,NM,$5.00 ,,,,1946,Fawcett,
don winslow,33,NM,$5.00 ,,,,1946,Fawcett,
don winslow,34,NM,$5.00 ,9.2,OW-W , ,1946,Fawcett,
don winslow,35,NM+,$6.00 ,,,,1946,Fawcett,
don winslow,36,NM+,$6.00 ,9.6,OW , ,1946,Fawcett,
don winslow,37,NM+,$6.00 ,9.8,OW-W , ,1946,Fawcett,
don winslow,38,NM,$5.00 ,,,,1946,Fawcett,
don winslow,39,NM+,$6.00 ,,,,1946,Fawcett,
don winslow,40,NM+,$6.00 ,9,OW-W , ,1946,Fawcett,
don winslow,41,NM+,$5.00 ,9,OW-W , ,1946,Fawcett,
don winslow,42,NM,$4.00 ,9.2,W ,Apparent - Edge of back cover trimmed ,1947,Fawcett,
don winslow,43,NM+,$5.00 ,,,,1947,Fawcett,
don winslow,44,NM+,$5.00 ,9.4,OW-W , ,1947,Fawcett,
don winslow,45,NM+,$5.00 ,9.6,W , ,1947,Fawcett,
don winslow,46,NM+,$5.00 ,,,,1947,Fawcett,
don winslow,47,NM+,$5.00 ,,,,1947,Fawcett,
don winslow,48,NM+,$5.00 ,9,W , ,1947,Fawcett,
don winslow,49,NM+,$5.00 ,9.6,W , ,1947,Fawcett,
don winslow,50,NM,$4.00 ,8.5,OW-W , ,1947,Fawcett,
don winslow,51,NM+,$5.00 ,9.6,OW-W , ,1947,Fawcett,
don winslow,52,NM+,$5.00 ,9.2,OW-W , ,1947,Fawcett,
don winslow,53,NM,$4.00 ,9.4,OW-W , ,1948,Fawcett,
don winslow,54,NM,$4.00 ,,,,1948,Fawcett,
don winslow,55,NM+,$5.00 ,,,,1948,Fawcett,
don winslow,56,NM+,$5.00 ,,,,1948,Fawcett,
don winslow,57,NM+,$5.00 ,,,,1948,Fawcett,
don winslow,58,NM+,$5.00 ,,,,1948,Fawcett,
don winslow,59,VG,$2.00 ,,,,1948,Fawcett,
don winslow,60,FN,$2.00 ,,,,1948,Fawcett,
don winslow,61,FN,$3.00 ,,,,1948,Fawcett,
don winslow,62,NM+,$5.00 ,,,,1948,Fawcett,
don winslow,63,VG,$2.00 ,,,,1948,Fawcett,
don winslow,64,G,$2.00 ,,,,1948,Fawcett,
don winslow,65,NM+,$5.00 ,,,,1951,Fawcett,
don winslow,66,VG,$2.00 ,,,,1951,Fawcett,
don winslow,67,G,$2.00 ,,,,1951,Fawcett,
don winslow,68,VG,$2.00 ,,,,1951,Fawcett,
don winslow,69,VG,$2.00 ,,,,1951,Fawcett,
don winslow (4 color),22,NM+,$45.00 ,,,,1941,Dell,
don winslow (4/34),1,VG,$75.00 ,,,,1937,DM Publishing,
don winslow (5/37),2,VG,$50.00 ,,,,1937,DM Publishing,
don winslow (color),2,NM,$250.00 ,,,,1939,Dell,
dopey duck,1,NM,$5.00 ,,,,1945,Timely,
dorothy lamour,2,NM,$20.00 ,,,,1950,Fox,
dorothy lamour,3,NM+,$15.00 ,,,,1950,Fox,
dotty,35,NM+,$5.00 ,,,,1948,Ace Magazines,
dotty,36,VG,$3.00 ,,,,1948,Ace Magazines,
dotty,37,NM+,$5.00 ,,,,1948,Ace Magazines,
dotty,38,NM,$4.00 ,,,,1949,Ace Magazines,
dotty,39,NM+,$5.00 ,,,,1949,Ace Magazines,
dotty,40,NM+,$5.00 ,,,,1949,Ace Magazines,
dotty dripple,1,NM+,$5.00 ,,,,1946,Harvey,
dotty dripple,3,FN,$3.00 ,,,,1947,Harvey,
dotty dripple,5,NM+,$5.00 ,,,,1948,Harvey,
dotty dripple,6,NM,$4.00 ,,,,1948,Harvey,
double comics 1940,NN,VG,$45.00 ,,,,1940,Gilberton,
double comics 1941,NN,G,$25.00 ,,,,1941,Gilberton,
down with crime,1,NM+,$5.00 ,,,,1951,Fawcett,
down with crime,2,FN,$3.00 ,,,,1952,Fawcett,
down with crime,3,NM+,$5.00 ,,,,1952,Fawcett,
down with crime,4,FN,$3.00 ,,,,1952,Fawcett,
down with crime,5,VG,$2.00 ,,,,1952,Fawcett,
down with crime,6,VG,$2.00 ,,,,1952,Fawcett,
down with crime,7,VG,$2.00 ,,,,1952,Fawcett,
dudley,1,VG,$2.00 ,,,,1949,Prize,
dudley,2,FN,$3.00 ,,,,1950,Prize,
durango kid,2,NM+,$55.00 ,,,,1949,Magazine Enterprises,
durango kid,11,NM+,$55.00 ,,,,1951,Magazine Enterprises,
durango kid,12,NM+,$55.00 ,,,,1951,Magazine Enterprises,
durango kid,13,FR,$9.00 ,,,,1951,Magazine Enterprises,
durango kid,14,NM+,$55.00 ,,,,1951,Magazine Enterprises,
durango kid,17,VG,$5.00 ,,,,1952,Magazine Enterprises,
durango kid,18,NM,$9.00 ,,,,1952,Magazine Enterprises,
durango kid,19,VG,$5.00 ,,,,1952,Magazine Enterprises,
durango kid,20,FN,$7.00 ,,,,1952,Magazine Enterprises,
durango kid,21,VG,$5.00 ,,,,1953,Magazine Enterprises,
durango kid,22,NM,$9.00 ,,,,1953,Magazine Enterprises,
durango kid,24,FN,$7.00 ,,,,1953,Magazine Enterprises,
durango kid,38,NM+,$6.00 ,,,,1955,Magazine Enterprises,
dynamic comics ,1,NM+,$80.00 ,,,,1941,Harry A. Chesler,
dynamic comics ,2,NM+,$45.00 ,,,,1941,Harry A. Chesler,
dynamic comics ,3,NM+,$25.00 ,,,,1942,Harry A. Chesler,
dynamic comics ,8,NM+,$15.00 ,,,,1944,Harry A. Chesler,
dynamic comics ,9,FN,$10.00 ,,,,1944,Harry A. Chesler,
dynamic comics ,10,NM+,$10.00 ,,,,1944,Harry A. Chesler,
dynamic comics ,11,NM+,$10.00 ,,,,1944,Harry A. Chesler,
dynamic comics ,12,NM+,$10.00 ,,,,1944,Harry A. Chesler,
dynamic comics ,13,NM+,$10.00 ,,,,1945,Harry A. Chesler,
dynamic comics ,14,NM+,$10.00 ,,,,1945,Harry A. Chesler,
dynamic comics ,15,NM+,$10.00 ,,,,1945,Harry A. Chesler,
dynamic comics ,16,NM+,$10.00 ,9,OW-W , ,1946,Harry A. Chesler,
dynamic comics ,17,FN,$10.00 ,,,,1946,Harry A. Chesler,
dynamic comics ,18,NM+,$15.00 ,,,,1946,Harry A. Chesler,
dynamic comics ,19,NM+,$10.00 ,,,,1946,Harry A. Chesler,
dynamic comics ,20,NM+,$10.00 ,,,,1946,Harry A. Chesler,
dynamic comics ,22,NM+,$8.00 ,,,,1947,Harry A. Chesler,
dynamic comics ,23,NM+,$8.00 ,,,,1947,Harry A. Chesler,
dynamic comics ,24,NM+,$8.00 ,,,,1948,Harry A. Chesler,
dynamite,1,VG,$3.00 ,,,,1953,Comic media,
eagle,1,NM+,$110.00 ,,,,1941,Fox,
eagle,2,NM+,$65.00 ,,,,1941,Fox,
eagle,3,NM+,$45.00 ,,,,1941,Fox,
eagle,4,NM,$30.00 ,,,,1942,Fox,
eagle comics,1,NM+,$10.00 ,,,,1945,Rural Home,
eagle comics,2,NM+,$5.00 ,,,,1945,Rural Home,
eerie,1,NM+,$30.00 ,,,,1947,Avon,
eerie,2,NM+,$25.00 ,,,,1951,Avon,
eerie,3,NM+,$25.00 ,,,,1951,Avon,
eerie,4,NM+,$15.00 ,,,,1951,Avon,
eerie,5,NM+,$15.00 ,,,,1952,Avon,
eerie,6,NM,$6.00 ,,,,1952,Avon,
eerie,7,NM,$10.00 ,,,,1952,Avon,
eerie,8,NM+,$8.00 ,,,,1952,Avon,
eerie,9,VG,$4.00 ,,,,1952,Avon,
eerie,10,VG,$2.00 ,,,,1952,Avon,
eerie,11,FN,$3.00 ,,,,1953,Avon,
eerie (not the same as the other one),1,NM+,$30.00 ,,,,1951,Ziff-Davis,
egbert,1,FN,$3.00 ,,,,1946,Quality,
el bombo,1,NM+,$5.00 ,,,,1946,United Features Syndicate,
ella cinders,1,NM,$4.00 ,,,,1948,St. John,
ella cinders,3,VG,$2.00 ,,,,1948,St. John,
ella cinders,4,NM+,$5.00 ,,,,1948,St. John,
ella cinders,5,NM+,$5.00 ,,,,1949,St. John,
ellery queen (superior),1,NM+,$17.00 ,,,,1949,Superior,
ellery queen (superior),2,NM+,$10.00 ,,,,1949,Superior,
ellery queen (superior),3,NM+,$10.00 ,,,,1949,Superior,
ellery queen (superior),4,FN,$5.00 ,,,,1949,Superior,
ellery queen (ziff-davis),1,VG,$3.00 ,,,,1952,Ziff-Davis,
ellery queen (ziff-davis),2,FN,$3.00 ,,,,1952,Ziff-Davis,
enchanting love,1,NM+,$5.00 ,,,,1949,Kirby Publications,
enchanting love,3,NM,$4.00 ,,,,1950,Kirby Publications,
ernie,22,VG,$2.00 ,,,,1948,Current,
ernie,23,NM+,$5.00 ,,,,1948,Current,
ernie,24,NM,$4.00 ,,,,1949,Current,
ernie comics ,0,NL ,,8.5,OW-W ,#nn  ,1948,Current,
escape from devil's island,1,NM,$12.00 ,,,,1952,Avon,
etta kett,11,NM,$4.00 ,,,,1948,Standard,
etta kett,12,NM+,$5.00 ,,,,1949,Standard,
etta kett,13,NM+,$5.00 ,,,,1949,Standard,
etta kett,14,NM+,$5.00 ,,,,1949,Standard,
everybody's comics,1,NM+,$20.00 ,,,,1944,Fox,
exciting comics,1,NM+,$180.00 ,,,,1940,Standard,
exciting comics,2,NM+,$90.00 ,9.6, , ,1940,Standard,
exciting comics,3,NM+,$60.00 ,,,,1940,Standard,
exciting comics,4,NM+,$55.00 ,,,,1940,Standard,
exciting comics,5,NM+,$50.00 ,9.4, , ,1940,Standard,
exciting comics,6,NM,$30.00 ,,,,1940,Standard,
exciting comics,7,NM,$30.00 ,,,,1941,Standard,
exciting comics,8,NM,$30.00 ,,,,1941,Standard,
exciting comics,9,NM,$135.00 ,,,,1941,Standard,
exciting comics,10,NM,$65.00 ,,,,1941,Standard,
exciting comics,11,NM,$65.00 ,9.8,W , ,1941,Standard,
exciting comics,12,NM,$65.00 ,,,,1941,Standard,
exciting comics,13,NM,$65.00 ,,,,1941,Standard,
exciting comics,14,NM,$40.00 ,,,,1941,Standard,
exciting comics,15,NM,$45.00 ,,,,1941,Standard,
exciting comics,16,VG,$13.00 ,,,,1942,Standard,
exciting comics,17,NM,$30.00 ,,,,1942,Standard,
exciting comics,18,VG,$13.00 ,,,,1942,Standard,
exciting comics,19,NM,$30.00 ,,,,1942,Standard,
exciting comics,20,NM,$25.00 ,,,,1942,Standard,
exciting comics,21,NM,$25.00 ,,,,1942,Standard,
exciting comics,22,NM,$25.00 ,,,,1942,Standard,
exciting comics,23,NM,$25.00 ,,,,1942,Standard,
exciting comics,24,NM,$25.00 ,9,W ,2 siamese pages  ,1943,Standard,
exciting comics,25,NM,$25.00 ,,,,1943,Standard,
exciting comics,26,NM+,$35.00 ,9.6,OW-W , ,1943,Standard,
exciting comics,27,NM+,$35.00 ,,,,1943,Standard,
exciting comics,28,NM+,$35.00 ,9.2,OW-W , ,1943,Standard,
exciting comics,29,NM,$25.00 ,,,,1943,Standard,
exciting comics,30,NM,$25.00 ,,,,1943,Standard,
exciting comics,31,NM+,$24.00 ,9.6,W , ,1944,Standard,
exciting comics,32,NM,$18.00 ,,,,1944,Standard,
exciting comics,33,NM+,$24.00 ,,,,1944,Standard,
exciting comics,34,NM,$18.00 ,,,,1944,Standard,
exciting comics,35,NM+,$24.00 ,,,,1944,Standard,
exciting comics,36,NM,$18.00 ,,,,1944,Standard,
exciting comics,37,NM+,$24.00 ,,,,1945,Standard,
exciting comics,38,NM,$18.00 ,,,,1945,Standard,
exciting comics,39,NM,$18.00 ,,,,1945,Standard,
exciting comics,40,NM+,$24.00 ,,,,1945,Standard,
exciting comics,41,NM+,$24.00 ,,,,1945,Standard,
exciting comics,42,NM+,$24.00 ,,,,1945,Standard,
exciting comics,43,NM,$13.00 ,,,,1946,Standard,
exciting comics,44,NM,$13.00 ,,,,1946,Standard,
exciting comics,46,NM+,$18.00 ,,,,1946,Standard,
exciting comics,47,NM,$13.00 ,,,,1946,Standard,
exciting comics,48,NM+,$18.00 ,9.4, , ,1946,Standard,
exciting comics,49,NM+,$18.00 ,,,,1946,Standard,
exciting comics,50,NM+,$18.00 ,,,,1946,Standard,
exciting comics,51,NM,$18.00 ,,,,1946,Standard,
exciting comics,52,NM+,$24.00 ,,,,1946,Standard,
exciting comics,53,NM+,$24.00 ,,,,1947,Standard,
exciting comics,54,FN,$12.00 ,,,,1947,Standard,
exciting comics,55,NM+,$24.00 ,,,,1947,Standard,
exciting comics,56,NM+,$24.00 ,9.8, , ,1947,Standard,
exciting comics,57,NM+,$24.00 ,9.6, , ,1947,Standard,
exciting comics,58,NM+,$24.00 ,9.8, , ,1947,Standard,
exciting comics,59,NM+,$36.00 ,9.4,OW , ,1948,Standard,
exciting comics,60,NM+,$18.00 ,9.8, , ,1948,Standard,
exciting comics,61,NM+,$18.00 ,9.6, , ,1948,Standard,
exciting comics,62,NM+,$18.00 ,,,,1948,Standard,
exciting comics,63,NM+,$18.00 ,,,,1948,Standard,
exciting comics,64,NM+,$18.00 ,9.4,OW-W , ,1948,Standard,
exciting comics,65,NM+,$18.00 ,,,,1949,Standard,
exciting comics,66,NM+,$18.00 ,9.4, , ,1949,Standard,
exciting comics,68,NM+,$18.00 ,9.4,W , ,1949,Standard,
exciting romances,1,NM,$4.00 ,,,,1949,Fawcett,
exciting romances,2,FN,$3.00 ,,,,1950,Fawcett,
exciting romances,9,VG,$2.00 ,,,,1952,Fawcett,
exciting romances,11,VG,$2.00 ,,,,1952,Fawcett,
explorer joe,1,NM+,$5.00 ,,,,1951,Ziff-Davis,
explorer joe,2,VG,$3.00 ,,,,1952,Ziff-Davis,
exposed,1,NM,$4.00 ,,,,1948,D.S. Publishing,
exposed,2,NM,$4.00 ,9,OW ,Old grade 8.5 VF+ ,1948,D.S. Publishing,
exposed,3,NM+,$5.00 ,,,,1948,D.S. Publishing,
exposed,4,NM+,$5.00 ,,,,1948,D.S. Publishing,
exposed,5,VG,$2.00 ,,,,1948,D.S. Publishing,
exposed,6,NM+,$10.00 ,,,,1949,D.S. Publishing,
exposed,7,NM,$4.00 ,,,,1949,D.S. Publishing,
exposed,8,NM+,$5.00 ,,,,1949,D.S. Publishing,
exposed,9,FN,$3.00 ,,,,1949,D.S. Publishing,
extra (ec),3,NM+,$10.00 ,,,,1955,E.C.,
extra (me),1,FN,$9.00 ,,,,1948,Magazine Enterprises,
face,1,NM,$45.00 ,,,,1941,Columbia,
face,2,NM+,$4.00 ,,,,1943,Columbia,
fairy tale parade ,2,NL ,,9.6,OW-W , ,1942,Dell,
fairy tale parade ,8,NL ,,9.2,W ,Old grade VF/NM 9.0 ,1942,Dell,
famous authors illustrated,1,NM,$7.00 ,,,,1950,Seaboard,
famous authors illustrated,7,VG,$5.00 ,,,,1950,Seaboard,
famous authors illustrated,11,NM+,$10.00 ,,,,1951,Seaboard,
famous crimes ,1,NL ,,9.2,W , ,1948,Fox,
famous crimes,3,FN,$5.00 ,,,,1948,Fox,
famous crimes,4,FN,$5.00 ,,,,1948,Fox,
famous crimes,5,NM,$7.00 ,,,,1949,Fox,
famous crimes,6,VG,$3.00 ,,,,1949,Fox,
famous crimes,7,FN,$5.00 ,,,,1949,Fox,
famous crimes,9,NM,$7.00 ,,,,1949,Fox,
famous crimes,10,FN,$5.00 ,,,,1949,Fox,
famous crimes,11,FN,$5.00 ,,,,1949,Fox,
famous crimes,12,VG,$3.00 ,,,,1949,Fox,
famous crimes,14,NM,$7.00 ,,,,1949,Fox,
famous crimes,16,NM+,$9.00 ,,,,1950,Fox,
famous crimes,17,FR,$2.00 ,,,,1950,Fox,
famous crimes,18,NM,$6.00 ,,,,1950,Fox,
famous crimes,20,G,$2.00 ,,,,1951,Fox,
famous funnies,34,VG,$14.00 ,,,,1937,Eastern Color,
famous funnies,39,VG,$14.00 ,,,,1937,Eastern Color,
famous funnies,42,FN,$18.00 ,,,,1938,Eastern Color,
famous funnies,43,VG,$11.00 ,,,,1938,Eastern Color,
famous funnies,45,FN,$18.00 ,6.5,W , ,1938,Eastern Color,
famous funnies,48,FN,$18.00 ,5,OW-W , ,1938,Eastern Color,
famous funnies,49,VG,$11.00 ,,,,1938,Eastern Color,
famous funnies,50,FN,$18.00 ,,,,1938,Eastern Color,
famous funnies,51,G,$11.00 ,,,,1938,Eastern Color,
famous funnies,52,VG,$11.00 ,,,,1938,Eastern Color,
famous funnies,53,NM,$30.00 ,,,,1938,Eastern Color,
famous funnies,55,FN,$18.00 ,,,,1939,Eastern Color,
famous funnies,56,G,$8.00 ,,,,1939,Eastern Color,
famous funnies,57,NM,$30.00 ,8.5,OW , ,1939,Eastern Color,
famous funnies,60,FN,$18.00 ,,,,1939,Eastern Color,
famous funnies,61,VG,$10.00 ,,,,1939,Eastern Color,
famous funnies,62,NM,$22.00 ,6.5,OW , ,1939,Eastern Color,
famous funnies,63,FN,$15.00 ,,,,1939,Eastern Color,
famous funnies ,72,NL ,,9.4,OW , ,1940,Eastern Color,
famous funnies,80,NM,$17.00 ,9,OW-W , ,1941,Eastern Color,
famous funnies,82,FN,$11.00 ,,,,1941,Eastern Color,
famous funnies,83,FN,$11.00 ,,,,1941,Eastern Color,
famous funnies,84,FN,$11.00 ,5,OW , ,1941,Eastern Color,
famous funnies,85,NM,$17.00 ,7.5,OW ,Qualified ,1941,Eastern Color,
famous funnies,86,VG,$8.00 ,,,,1941,Eastern Color,
famous funnies,87,NM,$17.00 ,,,,1941,Eastern Color,
famous funnies,88,NM+,$30.00 ,9,OW , ,1941,Eastern Color,
famous funnies,90,NM+,$25.00 ,,,,1942,Eastern Color,
famous funnies,91,NM+,$20.00 ,,,,1942,Eastern Color,
famous funnies,92,NM+,$20.00 ,7,OW , ,1942,Eastern Color,
famous funnies,93,NM+,$20.00 ,,,,1942,Eastern Color,
famous funnies,94,NM+,$25.00 ,,,,1942,Eastern Color,
famous funnies,95,NM+,$20.00 ,,,,1942,Eastern Color,
famous funnies,96,NM+,$20.00 ,,,,1942,Eastern Color,
famous funnies,97,NM+,$25.00 ,,,,1942,Eastern Color,
famous funnies,98,NM+,$20.00 ,,,,1942,Eastern Color,
famous funnies,99,FN,$9.00 ,,,,1942,Eastern Color,
famous funnies,100,NM,$15.00 ,,,,1942,Eastern Color,
famous funnies,101,NM,$15.00 ,,,,1942,Eastern Color,
famous funnies,102,NM,$15.00 ,,,,1943,Eastern Color,
famous funnies,103,NM+,$20.00 ,,,,1943,Eastern Color,
famous funnies,104,NM+,$20.00 ,,,,1943,Eastern Color,
famous funnies,105,NM,$15.00 ,,,,1943,Eastern Color,
famous funnies,106,NM,$15.00 ,,,,1943,Eastern Color,
famous funnies,107,NM,$15.00 ,,,,1943,Eastern Color,
famous funnies,108,NM+,$20.00 ,,,,1943,Eastern Color,
famous funnies,109,NM+,$20.00 ,,,,1943,Eastern Color,
famous funnies,110,NM+,$20.00 ,,,,1943,Eastern Color,
famous funnies,111,NM+,$15.00 ,,,,1943,Eastern Color,
famous funnies,112,NM+,$15.00 ,,,,1943,Eastern Color,
famous funnies,113,NM,$11.00 ,,,,1943,Eastern Color,
famous funnies,114,NM+,$15.00 ,,,,1944,Eastern Color,
famous funnies,115,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,116,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,117,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,118,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,119,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,120,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,121,NM+,$15.00 ,,,,1944,Eastern Color,
famous funnies,122,NM+,$15.00 ,,,,1944,Eastern Color,
famous funnies,123,NM+,$15.00 ,,,,1944,Eastern Color,
famous funnies,124,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,125,NM,$11.00 ,,,,1944,Eastern Color,
famous funnies,126,VG,$5.00 ,,,,1945,Eastern Color,
famous funnies,127,NM,$11.00 ,,,,1945,Eastern Color,
famous funnies,128,NM+,$15.00 ,,,,1945,Eastern Color,
famous funnies,129,NM,$11.00 ,,,,1945,Eastern Color,
famous funnies,130,NM,$11.00 ,,,,1945,Eastern Color,
famous funnies,131,NM+,$10.00 ,,,,1945,Eastern Color,
famous funnies,132,NM+,$10.00 ,,,,1945,Eastern Color,
famous funnies,133,NM+,$10.00 ,,,,1945,Eastern Color,
famous funnies,134,NM+,$10.00 ,,,,1945,Eastern Color,
famous funnies,135,NM+,$10.00 ,,,,1945,Eastern Color,
famous funnies,136,NM,$7.00 ,,,,1945,Eastern Color,
famous funnies,137,NM+,$10.00 ,,,,1945,Eastern Color,
famous funnies,138,FN,$5.00 ,,,,1946,Eastern Color,
famous funnies,139,FN,$5.00 ,,,,1946,Eastern Color,
famous funnies,140,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,141,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,142,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,143,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,144,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,145,NM,$3.00 ,,,,1946,Eastern Color,
famous funnies,146,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,147,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,148,NM,$7.00 ,,,,1946,Eastern Color,
famous funnies,149,NM+,$10.00 ,,,,1946,Eastern Color,
famous funnies,150,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,151,NM,$6.00 ,,,,1947,Eastern Color,
famous funnies,152,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,153,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,154,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,155,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,156,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,157,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,158,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,159,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,160,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,161,NM+,$8.00 ,,,,1947,Eastern Color,
famous funnies,162,FN,$4.00 ,,,,1948,Eastern Color,
famous funnies,163,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,164,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,165,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,166,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,167,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,168,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,169,FN,$4.00 ,,,,1948,Eastern Color,
famous funnies,170,FN,$10.00 ,,,,1948,Eastern Color,
famous funnies,171,FN,$4.00 ,,,,1948,Eastern Color,
famous funnies,172,FN,$4.00 ,,,,1948,Eastern Color,
famous funnies,173,NM+,$8.00 ,,,,1948,Eastern Color,
famous funnies,174,NM+,$8.00 ,,,,1949,Eastern Color,
famous funnies,175,VG,$3.00 ,,,,1949,Eastern Color,
famous funnies,176,FN,$4.00 ,,,,1949,Eastern Color,
famous funnies,177,NM+,$8.00 ,,,,1949,Eastern Color,
famous funnies,178,NM,$6.00 ,,,,1949,Eastern Color,
famous funnies,179,FN,$4.00 ,,,,1949,Eastern Color,
famous funnies,181,FN,$4.00 ,,,,1949,Eastern Color,
famous funnies,182,NM+,$5.00 ,,,,1949,Eastern Color,
famous funnies,183,NM,$4.00 ,,,,1949,Eastern Color,
famous funnies,184,NM+,$5.00 ,,,,1949,Eastern Color,
famous funnies,185,NM,$4.00 ,,,,1949,Eastern Color,
famous funnies,186,NM+,$5.00 ,,,,1950,Eastern Color,
famous funnies,187,NM,$4.00 ,,,,1950,Eastern Color,
famous funnies,189,NM,$4.00 ,,,,1950,Eastern Color,
famous funnies,190,NM,$4.00 ,,,,1950,Eastern Color,
famous funnies,191,NM+,$5.00 ,,,,1950,Eastern Color,
famous funnies,192,FN,$3.00 ,,,,1951,Eastern Color,
famous funnies,193,NM+,$5.00 ,,,,1951,Eastern Color,
famous funnies,194,NM+,$4.00 ,,,,1951,Eastern Color,
famous funnies,196,NM,$4.00 ,,,,1951,Eastern Color,
famous funnies,197,G,$2.00 ,,,,1951,Eastern Color,
famous funnies,199,FN,$3.00 ,,,,1952,Eastern Color,
famous funnies,200,FN,$3.00 ,,,,1952,Eastern Color,
famous funnies,204,NM+,$5.00 ,,,,1953,Eastern Color,
famous funnies,206,NM+,$5.00 ,,,,1953,Eastern Color,
famous gangsters,1,FN,$5.00 ,,,,1951,Avon,
famous gangsters,2,NM,$9.00 ,,,,1951,Avon,
famous gangsters ,3,NL ,,8.5,OW-W , ,1952,Avon,
famous stars,1,NM+,$8.00 ,9.4,OW-W , ,1950,Ziff-Davis,
famous stars,4,VG,$2.00 ,,,,1951,Ziff-Davis,
famous stars,5,NM+,$7.00 ,,,,1951,Ziff-Davis,
famous stories,1,NM+,$2.00 ,,,,1942,Dell,
famous western badmen,13,VG,$2.00 ,,,,1952,Youthful,
famous western badmen,14,FN,$3.00 ,,,,1953,Youthful,
famous western badmen,15,NM,$4.00 ,,,,1953,Youthful,
fantastic comics,8,NM+,$5.00 ,,,,1952,Youthful,
fantastic comics,9,NM,$4.00 ,,,,1952,Youthful,
fantastic comics,1,NM+,$165.00 ,,,,1939,Fox,
fantastic comics,2,NM,$65.00 ,,,,1940,Fox,
fantastic comics,3,NM,$65.00 ,,,,1940,Fox,
fantastic comics,4,NM,$65.00 ,,,,1940,Fox,
fantastic comics,5,NM+,$80.00 ,,,,1940,Fox,
fantastic comics,6,NM+,$65.00 ,,,,1940,Fox,
fantastic comics,7,NM,$50.00 ,,,,1940,Fox,
fantastic comics,8,NM,$50.00 ,,,,1940,Fox,
fantastic comics,9,NM,$50.00 ,,,,1940,Fox,
fantastic comics,10,NM,$50.00 ,,,,1940,Fox,
fantastic comics,11,NM+,$40.00 ,,,,1940,Fox,
fantastic comics,12,NM,$30.00 ,,,,1940,Fox,
